audio_file,video_file,caption,gram_volume,cosine_loss_sum,cosine_loss_lv,cosine_loss_la,cosine_loss_va
file_0gE8cM6F7Mw_30.wav,file_0gE8cM6F7Mw_30.mp4,"female speech, woman speaking",0.892386,2.203630,0.634525,0.720600,0.848505
file_0pnGD08Q6uw_297.wav,file_0pnGD08Q6uw_297.mp4,"electric shaver, electric razor shaving",0.889830,2.193711,0.666431,0.671846,0.855433
file_0ICYBKffe3Q_40.wav,file_0ICYBKffe3Q_40.mp4,"cricket chirping",0.876314,2.201199,0.596831,0.712010,0.892357
file_0MYkf5Kw78s_30.wav,file_0MYkf5Kw78s_30.mp4,"turkey gobbling",0.907892,2.210689,0.688245,0.756434,0.766010
file_0mDXHwytqFk_35.wav,file_0mDXHwytqFk_35.mp4,"playing cornet",0.868641,2.056061,0.613499,0.704709,0.737853
file_0u2CYqdYlCY_2.wav,file_0u2CYqdYlCY_2.mp4,"raining",0.922677,2.414974,0.805561,0.660884,0.948528
file_0LqegmkmcmA_17.wav,file_0LqegmkmcmA_17.mp4,"waterfall burbling",0.931852,2.392473,0.797376,0.695125,0.899973
file_-4ObGigN498_50.wav,file_-4ObGigN498_50.mp4,"lions growling",0.845139,1.965971,0.648070,0.594806,0.723096
file_0F0YvdKcUu0_60.wav,file_0F0YvdKcUu0_60.mp4,"chicken crowing",0.824876,1.985563,0.562764,0.601594,0.821205
file_0LMtUJDoYgE_30.wav,file_0LMtUJDoYgE_30.mp4,"vehicle horn, car horn, honking",0.919594,2.284585,0.809817,0.685225,0.789543
file_0IAwAjhm-qU_141.wav,file_0IAwAjhm-qU_141.mp4,"dog whimpering",0.847311,2.069239,0.648265,0.574935,0.846040
file_-9gQAxlggPU_218.wav,file_-9gQAxlggPU_218.mp4,"golf driving",0.975733,2.674929,0.800354,0.909962,0.964614
file_0sLZVWnr_YA_3.wav,file_0sLZVWnr_YA_3.mp4,"wind chime",0.899233,2.208052,0.634317,0.783676,0.790059
file_0HWIjjmpVtY_70.wav,file_0HWIjjmpVtY_70.mp4,"toilet flushing",0.868729,2.204284,0.556579,0.753846,0.893860
file_-EaZ7EJJUl0_50.wav,file_-EaZ7EJJUl0_50.mp4,"eating with cutlery",0.948047,2.439019,0.797589,0.759669,0.881761
file_0q1zNZNjzaA_1.wav,file_0q1zNZNjzaA_1.mp4,"whale calling",0.844063,2.106777,0.583293,0.632007,0.891477
file_0kfutE03ES4_30.wav,file_0kfutE03ES4_30.mp4,"child singing",0.877944,2.097013,0.732067,0.620283,0.744663
file_0owoOrZH2mI_28.wav,file_0owoOrZH2mI_28.mp4,"cat meowing",0.879687,2.267977,0.604715,0.718659,0.944604
file_-3Q5K1PO7ag_80.wav,file_-3Q5K1PO7ag_80.mp4,"bowling impact",0.838930,2.073777,0.554407,0.651868,0.867501
file_0-KeN5sfo-M_21.wav,file_0-KeN5sfo-M_21.mp4,"fireworks banging",0.886967,2.298135,0.575588,0.799107,0.923440
file_0ewGEailKvo_54.wav,file_0ewGEailKvo_54.mp4,"tractor digging",0.859899,2.130015,0.561451,0.709718,0.858846
file_-9ywcjOQsFc_58.wav,file_-9ywcjOQsFc_58.mp4,"airplane flyby",0.884183,2.201205,0.640506,0.680368,0.880331
file_-6AWljgt55M_509.wav,file_-6AWljgt55M_509.mp4,"tap dancing",0.899451,2.278009,0.605995,0.802374,0.869640
file_0RFwwmALrBs_30.wav,file_0RFwwmALrBs_30.mp4,"dog bow-wow",0.947595,2.588472,0.913103,0.691586,0.983783
file_-ANEfdF_vzE_133.wav,file_-ANEfdF_vzE_133.mp4,"cattle, bovinae cowbell",0.875319,2.096906,0.675503,0.634336,0.787067
file_-BLQ7_I4BhI_30.wav,file_-BLQ7_I4BhI_30.mp4,"male speech, man speaking",0.948406,2.474193,0.732299,0.828955,0.912939
file_0NZQRllfNhE_140.wav,file_0NZQRllfNhE_140.mp4,"mynah bird singing",0.917184,2.499897,0.608949,0.917149,0.973800
file_0SKchbYpXzA_30.wav,file_0SKchbYpXzA_30.mp4,"male speech, man speaking",0.932545,2.342787,0.718091,0.823418,0.801277
file_0sY7DgRSwwo_30.wav,file_0sY7DgRSwwo_30.mp4,"dog howling",0.870267,2.183519,0.624002,0.658109,0.901407
file_-4p1fU6syyU_72.wav,file_-4p1fU6syyU_72.mp4,"playing didgeridoo",0.901044,2.212712,0.639758,0.784574,0.788380
file_0MDV0flqebY_350.wav,file_0MDV0flqebY_350.mp4,"people booing",0.989602,2.833525,0.874803,0.935813,1.022909
file_0RN4IMxl7Ng_53.wav,file_0RN4IMxl7Ng_53.mp4,"barn swallow calling",0.912554,2.365216,0.626236,0.821940,0.917040
file_-b2QI8UA2ic_19.wav,file_-b2QI8UA2ic_19.mp4,"playing volleyball",0.851400,2.072104,0.532284,0.769957,0.769863
file_0UN02RkbG_U_7.wav,file_0UN02RkbG_U_7.mp4,"cat meowing",0.805490,1.884701,0.586524,0.536593,0.761585
file_0KOPvSUlNjI_180.wav,file_0KOPvSUlNjI_180.mp4,"playing bagpipes",0.844705,2.046317,0.523815,0.759833,0.762669
file_0p15evgwQcs_201.wav,file_0p15evgwQcs_201.mp4,"arc welding",0.879825,2.250788,0.567011,0.782585,0.901192
file_0rlYF9iexD0_30.wav,file_0rlYF9iexD0_30.mp4,"male speech, man speaking",0.944486,2.397002,0.768565,0.790973,0.837465
file_0GBi8uR4ZeM_7.wav,file_0GBi8uR4ZeM_7.mp4,"playing bassoon",0.912097,2.267462,0.657128,0.789863,0.820471
file_0tomJ6Fpb-U_52.wav,file_0tomJ6Fpb-U_52.mp4,"electric shaver, electric razor shaving",0.871333,2.165842,0.557737,0.775491,0.832615
file_0M9PzYiWYLA_64.wav,file_0M9PzYiWYLA_64.mp4,"sharpen knife",0.961937,2.569466,0.775649,0.840266,0.953552
file_0iqGid7b7nY_30.wav,file_0iqGid7b7nY_30.mp4,"engine accelerating, revving, vroom",0.910268,2.252748,0.815148,0.778083,0.659517
file_0oMUKGuMqAc_38.wav,file_0oMUKGuMqAc_38.mp4,"ice cracking",0.951140,2.476150,0.835492,0.741894,0.898764
file_0mDASCGPkY8_40.wav,file_0mDASCGPkY8_40.mp4,"arc welding",0.888183,2.288053,0.565125,0.850848,0.872079
file_-2LHurwr5CQ_95.wav,file_-2LHurwr5CQ_95.mp4,"subway, metro, underground",0.915895,2.336729,0.637657,0.830649,0.868423
file_-b_KQILukFU_30.wav,file_-b_KQILukFU_30.mp4,"child singing",0.858714,2.056411,0.609892,0.645043,0.801476
file_0UKzyBqyhGc_27.wav,file_0UKzyBqyhGc_27.mp4,"cat meowing",0.807124,1.920542,0.532466,0.592480,0.795596
file_-EexFpwt15A_29.wav,file_-EexFpwt15A_29.mp4,"playing timbales",0.915721,2.340999,0.853826,0.853738,0.633435
file_0EkwQhdVYJk_38.wav,file_0EkwQhdVYJk_38.mp4,"missile launch",0.894423,2.249897,0.634836,0.722744,0.892318
file_0dIqY3M1BB8_4.wav,file_0dIqY3M1BB8_4.mp4,"people burping",0.942550,2.419870,0.819628,0.724290,0.875952
file_0X_2aeCxZrM_4.wav,file_0X_2aeCxZrM_4.mp4,"people hiccup",0.973094,2.595858,0.887458,0.819416,0.888984
file_0pnGD08Q6uw_271.wav,file_0pnGD08Q6uw_271.mp4,"electric shaver, electric razor shaving",0.880615,2.166860,0.596049,0.737498,0.833313
file_0-vcLH45brE_30.wav,file_0-vcLH45brE_30.mp4,"ambulance siren",0.906189,2.282238,0.784845,0.631468,0.865924
file_0FV4wiTd93I_203.wav,file_0FV4wiTd93I_203.mp4,"swimming",0.884192,2.196285,0.613587,0.716669,0.866029
file_0w8MeZhUngw_92.wav,file_0w8MeZhUngw_92.mp4,"parrot talking",0.830692,2.036002,0.506836,0.705113,0.824053
file_-9whJW7BUSU_141.wav,file_-9whJW7BUSU_141.mp4,"cattle mooing",0.876649,2.082767,0.715681,0.630212,0.736875
file_0jdMumJ6Qfk_133.wav,file_0jdMumJ6Qfk_133.mp4,"slot machine",0.870815,2.258222,0.547460,0.785986,0.924776
file_0kXCBDg1QBI_30.wav,file_0kXCBDg1QBI_30.mp4,"male singing",0.973438,2.645467,0.790983,0.915125,0.939359
file_-dPcZHYsCa0_182.wav,file_-dPcZHYsCa0_182.mp4,"airplane flyby",0.949386,2.423373,0.794265,0.841182,0.787925
file_0u5dddSWuj8_30.wav,file_0u5dddSWuj8_30.mp4,"playing bagpipes",0.867644,2.219402,0.539867,0.788251,0.891285
file_0fsd4Do7tl0_30.wav,file_0fsd4Do7tl0_30.mp4,"female singing",0.896820,2.240206,0.659977,0.699612,0.880618
file_-4vYvHuiHH8_30.wav,file_-4vYvHuiHH8_30.mp4,"car passing by",0.915488,2.238694,0.723069,0.745798,0.769827
file_0Q1uQL5SL7U_495.wav,file_0Q1uQL5SL7U_495.mp4,"yodelling",0.987225,2.789409,0.846086,0.959567,0.983756
file_-cdH8aqpCHs_90.wav,file_-cdH8aqpCHs_90.mp4,"vacuum cleaner cleaning floors",0.849973,2.058965,0.612439,0.613330,0.833195
file_0P6FNr_6XWo_30.wav,file_0P6FNr_6XWo_30.mp4,"male singing",0.928357,2.334424,0.704714,0.782890,0.846820
file_0DJKwJKxXzs_152.wav,file_0DJKwJKxXzs_152.mp4,"running electric fan",0.945114,2.477095,0.906401,0.866693,0.704002
file_0qCpDOKkppQ_83.wav,file_0qCpDOKkppQ_83.mp4,"parrot talking",0.815369,1.960219,0.491594,0.685141,0.783484
file_0jlRvgyDAXU_30.wav,file_0jlRvgyDAXU_30.mp4,"playing acoustic guitar",0.893551,2.245128,0.592940,0.824991,0.827196
file_0Wxl_LzqguI_288.wav,file_0Wxl_LzqguI_288.mp4,"people battle cry",0.987299,2.764486,0.874990,0.901180,0.988316
file_0VA6lcB6HEE_30.wav,file_0VA6lcB6HEE_30.mp4,"people running",0.949992,2.423168,0.809523,0.788331,0.825313
file_0DumxbkNaGQ_30.wav,file_0DumxbkNaGQ_30.mp4,"sailing",0.887555,2.191749,0.641907,0.691334,0.858507
file_-aLuigm2N2A_200.wav,file_-aLuigm2N2A_200.mp4,"playing clarinet",0.852980,2.054111,0.558967,0.699427,0.795717
file_0nUN4YbD2WM_55.wav,file_0nUN4YbD2WM_55.mp4,"civil defense siren",0.962519,2.657742,0.849728,0.780107,1.027907
file_-1BLaahvBSM_266.wav,file_-1BLaahvBSM_266.mp4,"child singing",0.915930,2.259302,0.697693,0.748977,0.812631
file_-3ADZZS5luA_104.wav,file_-3ADZZS5luA_104.mp4,"car engine starting",0.954431,2.519505,0.761585,0.815726,0.942193
file_0opYhAA-aq4_1.wav,file_0opYhAA-aq4_1.mp4,"people coughing",0.929013,2.355652,0.733563,0.737868,0.884221
file_-9WmXSv1zeY_30.wav,file_-9WmXSv1zeY_30.mp4,"people burping",0.928414,2.305003,0.736154,0.782319,0.786530
file_0JSZRWL8XnM_39.wav,file_0JSZRWL8XnM_39.mp4,"tractor digging",0.894008,2.155528,0.655055,0.746618,0.753855
file_0Pg5AkPt9qA_30.wav,file_0Pg5AkPt9qA_30.mp4,"male singing",0.945693,2.448483,0.812426,0.734236,0.901821
file_-9p9gZYPX1U_221.wav,file_-9p9gZYPX1U_221.mp4,"dog growling",0.910676,2.371822,0.657819,0.757308,0.956695
file_0QLlp_njewo_243.wav,file_0QLlp_njewo_243.mp4,"playing tambourine",0.850704,2.038191,0.620622,0.609656,0.807913
file_0TfWMDjobPY_120.wav,file_0TfWMDjobPY_120.mp4,"playing squash",0.861316,2.087139,0.557509,0.749663,0.779968
file_0P7Aq1ARTBk_174.wav,file_0P7Aq1ARTBk_174.mp4,"scuba diving",0.836313,2.111396,0.502586,0.734335,0.874475
file_0QmOB92fQGU_32.wav,file_0QmOB92fQGU_32.mp4,"bouncing on trampoline",0.971627,2.573380,0.836615,0.857797,0.878969
file_-3ZJD-ApzXE_6.wav,file_-3ZJD-ApzXE_6.mp4,"playing bassoon",0.905724,2.214544,0.672040,0.745392,0.797112
file_0Ht0lzZxkDg_70.wav,file_0Ht0lzZxkDg_70.mp4,"splashing water",0.915659,2.246240,0.794039,0.728095,0.724105
file_0P8Xa5HtbCw_30.wav,file_0P8Xa5HtbCw_30.mp4,"driving motorcycle",0.806882,1.868905,0.526918,0.609716,0.732271
file_0dGCQGtS6aE_30.wav,file_0dGCQGtS6aE_30.mp4,"playing electric guitar",0.834499,1.986917,0.526439,0.699792,0.760686
file_0ktrXv5sR4s_230.wav,file_0ktrXv5sR4s_230.mp4,"train horning",0.936363,2.512407,0.717945,0.791796,1.002667
file_-BZ6I5i_kW4_0.wav,file_-BZ6I5i_kW4_0.mp4,"toilet flushing",0.845755,2.035123,0.575456,0.645101,0.814566
file_0IkQZJsVJOg_30.wav,file_0IkQZJsVJOg_30.mp4,"playing violin, fiddle",0.863590,2.044745,0.594667,0.725184,0.724894
file_-6izN98y0Hk_390.wav,file_-6izN98y0Hk_390.mp4,"sailing",0.879509,2.219058,0.593602,0.729107,0.896350
file_0vJ9IdwDZgI_30.wav,file_0vJ9IdwDZgI_30.mp4,"sheep bleating",0.898733,2.174642,0.696828,0.693556,0.784258
file_0tzRhxio0Vw_30.wav,file_0tzRhxio0Vw_30.mp4,"male singing",0.953436,2.463041,0.792658,0.790099,0.880284
file_-6v1PqgFrDk_183.wav,file_-6v1PqgFrDk_183.mp4,"playing table tennis",0.814329,1.934969,0.531797,0.613198,0.789974
file_0MJ9_SLMq9Y_78.wav,file_0MJ9_SLMq9Y_78.mp4,"playing theremin",0.978325,2.638736,0.854424,0.864032,0.920280
file_0wzTLt2GCWU_150.wav,file_0wzTLt2GCWU_150.mp4,"railroad car, train wagon",0.932527,2.389210,0.684634,0.832185,0.872391
file_0s_BgvPYlDI_30.wav,file_0s_BgvPYlDI_30.mp4,"skidding",0.942526,2.377065,0.782324,0.794578,0.800163
file_0GRnnlLlBqI_90.wav,file_0GRnnlLlBqI_90.mp4,"owl hooting",0.849731,2.064608,0.573965,0.657504,0.833138
file_-DXYTmYqglE_30.wav,file_-DXYTmYqglE_30.mp4,"male speech, man speaking",0.949220,2.478973,0.742101,0.816527,0.920346
file_0JPEQNxx5VI_78.wav,file_0JPEQNxx5VI_78.mp4,"barn swallow calling",0.953660,2.635406,0.701756,0.962999,0.970651
file_0f2jh5raZpE_45.wav,file_0f2jh5raZpE_45.mp4,"waterfall burbling",0.920018,2.413065,0.666254,0.785048,0.961764
file_0l4Y9-JmUrU_30.wav,file_0l4Y9-JmUrU_30.mp4,"male singing",0.928050,2.305603,0.733262,0.771847,0.800494
file_0jDIN0R1sh8_30.wav,file_0jDIN0R1sh8_30.mp4,"female speech, woman speaking",0.899696,2.190260,0.668647,0.720899,0.800713
file_0Em6soMELS0_0.wav,file_0Em6soMELS0_0.mp4,"playing ukulele",0.990337,2.755479,0.933138,0.907036,0.915305
file_0wLnf2NhnI8_5.wav,file_0wLnf2NhnI8_5.mp4,"owl hooting",0.905682,2.297194,0.758646,0.641211,0.897336
file_0qlK09oU8lc_21.wav,file_0qlK09oU8lc_21.mp4,"playing table tennis",0.820170,1.949706,0.520555,0.649224,0.779926
file_0LY5zuRlIac_0.wav,file_0LY5zuRlIac_0.mp4,"playing cymbal",0.895593,2.262333,0.594224,0.820303,0.847806
file_0qxS_qq-vH8_182.wav,file_0qxS_qq-vH8_182.mp4,"tapping guitar",0.883095,2.226444,0.569804,0.805522,0.851118
file_0LRk9jL4PbQ_195.wav,file_0LRk9jL4PbQ_195.mp4,"skiing",0.904966,2.358527,0.598779,0.848391,0.911357
file_0-o0oZvSFOk_30.wav,file_0-o0oZvSFOk_30.mp4,"goat bleating",0.916262,2.267341,0.686896,0.762811,0.817634
file_0hHCTS_wSMg_142.wav,file_0hHCTS_wSMg_142.mp4,"people sneezing",0.969418,2.580402,0.845029,0.921243,0.814129
file_-DLbeLd5jNE_62.wav,file_-DLbeLd5jNE_62.mp4,"footsteps on snow",0.930562,2.443922,0.669559,0.832973,0.941391
file_0GQL13Gul9U_33.wav,file_0GQL13Gul9U_33.mp4,"playing cornet",0.891008,2.138345,0.656673,0.743559,0.738113
file_0Sv7XUGjBwc_310.wav,file_0Sv7XUGjBwc_310.mp4,"lawn mowing",0.868820,2.166389,0.582856,0.706521,0.877011
file_-e4lzT3PHs0_30.wav,file_-e4lzT3PHs0_30.mp4,"helicopter",0.899383,2.283035,0.634882,0.741756,0.906397
file_0qjSh0IxenI_0.wav,file_0qjSh0IxenI_0.mp4,"mosquito buzzing",0.956250,2.462084,0.815254,0.807344,0.839486
file_0VPEBA4dqSI_27.wav,file_0VPEBA4dqSI_27.mp4,"skidding",0.937379,2.355999,0.792820,0.747801,0.815378
file_-3Ptg4uALKc_230.wav,file_-3Ptg4uALKc_230.mp4,"playing tabla",0.880729,2.093222,0.715990,0.731898,0.645334
file_0Tj0S7X9N_M_150.wav,file_0Tj0S7X9N_M_150.mp4,"people sobbing",0.945052,2.430561,0.732378,0.821730,0.876453
file_-2LJWaL2PuA_30.wav,file_-2LJWaL2PuA_30.mp4,"car passing by",0.937808,2.404710,0.701553,0.837213,0.865944
file_0sjF_jG4-B4_30.wav,file_0sjF_jG4-B4_30.mp4,"lawn mowing",0.839955,2.172583,0.494049,0.773668,0.904866
file_0OAG990F1qE_439.wav,file_0OAG990F1qE_439.mp4,"pig oinking",0.884582,2.149961,0.645299,0.684309,0.820353
file_0pROfGizfyE_13.wav,file_0pROfGizfyE_13.mp4,"skateboarding",0.897991,2.247692,0.612180,0.787482,0.848031
file_0qFACVX__4c_30.wav,file_0qFACVX__4c_30.mp4,"female singing",0.873543,2.085014,0.608388,0.747568,0.729059
file_0esmJ-7Y3Iw_20.wav,file_0esmJ-7Y3Iw_20.mp4,"cat purring",0.902306,2.316371,0.673636,0.704324,0.938411
file_0fIUmzUs9vw_10.wav,file_0fIUmzUs9vw_10.mp4,"skidding",0.924901,2.294386,0.714538,0.790564,0.789284
file_0e_Ki1qvF7Q_32.wav,file_0e_Ki1qvF7Q_32.mp4,"people sneezing",0.967973,2.684098,0.823192,0.829883,1.031023
file_0JKQo5P6JPA_43.wav,file_0JKQo5P6JPA_43.mp4,"toilet flushing",0.924254,2.290130,0.722628,0.761768,0.805733
file_0mE_QHX53WY_30.wav,file_0mE_QHX53WY_30.mp4,"skidding",0.941393,2.401567,0.742197,0.788535,0.870835
file_0HA3672AW7s_27.wav,file_0HA3672AW7s_27.mp4,"people burping",0.926580,2.416111,0.764210,0.699449,0.952450
file_0eJblRVSQ7U_233.wav,file_0eJblRVSQ7U_233.mp4,"mouse clicking",0.963651,2.541700,0.887683,0.776694,0.877323
file_0jl4XTuBbwg_221.wav,file_0jl4XTuBbwg_221.mp4,"playing theremin",0.945958,2.399382,0.776660,0.809516,0.813205
file_-03N_1zOM4E_239.wav,file_-03N_1zOM4E_239.mp4,"playing table tennis",0.805914,1.887418,0.526337,0.600851,0.760230
file_0ICYBKffe3Q_29.wav,file_0ICYBKffe3Q_29.mp4,"cricket chirping",0.880709,2.177249,0.595349,0.735705,0.846195
file_-1B4--7U1xY_2.wav,file_-1B4--7U1xY_2.mp4,"vehicle horn, car horn, honking",0.923889,2.365118,0.726675,0.721686,0.916757
file_0-G8y9eNQnQ_12.wav,file_0-G8y9eNQnQ_12.mp4,"playing tambourine",0.935198,2.344661,0.821587,0.753985,0.769089
file_-7_kMQrvjpE_58.wav,file_-7_kMQrvjpE_58.mp4,"subway, metro, underground",0.935232,2.372349,0.805922,0.712551,0.853876
file_0I4jIbmmyrI_30.wav,file_0I4jIbmmyrI_30.mp4,"female speech, woman speaking",0.947869,2.413033,0.834827,0.788425,0.789782
file_0DjbjUvK_TU_20.wav,file_0DjbjUvK_TU_20.mp4,"cattle, bovinae cowbell",0.892076,2.136637,0.673039,0.745120,0.718478
file_-32HIdBGdjo_66.wav,file_-32HIdBGdjo_66.mp4,"vehicle horn, car horn, honking",0.971340,2.760288,0.790631,0.913517,1.056139
file_0pCZv-fF-XU_5.wav,file_0pCZv-fF-XU_5.mp4,"playing zither",0.854180,2.003901,0.587625,0.699469,0.716807
file_-AJ-i44WlRc_193.wav,file_-AJ-i44WlRc_193.mp4,"people finger snapping",0.994669,2.829353,0.916654,0.946886,0.965814
file_0maFLpf-Rzs_28.wav,file_0maFLpf-Rzs_28.mp4,"tapping guitar",0.864655,2.083838,0.575692,0.723293,0.784853
file_-cdWYt1nhWE_60.wav,file_-cdWYt1nhWE_60.mp4,"playing banjo",0.847356,2.066574,0.525686,0.747073,0.793815
file_-d_FCx89tQc_38.wav,file_-d_FCx89tQc_38.mp4,"playing volleyball",0.849805,2.060283,0.533404,0.751472,0.775407
file_0UaOdIgHAaY_247.wav,file_0UaOdIgHAaY_247.mp4,"beat boxing",0.908848,2.241206,0.743548,0.673101,0.824557
file_0GOy-ffPru4_169.wav,file_0GOy-ffPru4_169.mp4,"playing vibraphone",0.867213,2.058285,0.615750,0.680435,0.762100
file_-5hTa-Ukd-g_67.wav,file_-5hTa-Ukd-g_67.mp4,"electric shaver, electric razor shaving",0.836962,2.095857,0.492137,0.770699,0.833021
file_-0pJqpNjft4_267.wav,file_-0pJqpNjft4_267.mp4,"cow lowing",0.891420,2.200154,0.654179,0.690414,0.855561
file_-4Yeb7_b-vw_33.wav,file_-4Yeb7_b-vw_33.mp4,"beat boxing",0.977657,2.641585,0.832165,0.885008,0.924411
file_0kQkVbOikzQ_4.wav,file_0kQkVbOikzQ_4.mp4,"airplane flyby",0.891271,2.265987,0.583912,0.808512,0.873563
file_0tpZDIDPX0Y_30.wav,file_0tpZDIDPX0Y_30.mp4,"playing bass guitar",0.900498,2.261776,0.609978,0.827703,0.824094
file_0RZRFj7zDnQ_30.wav,file_0RZRFj7zDnQ_30.mp4,"playing cello",0.840091,2.095412,0.499168,0.767979,0.828266
file_0jVvlyJKzQc_10.wav,file_0jVvlyJKzQc_10.mp4,"typing on computer keyboard",0.851611,2.017120,0.571079,0.689760,0.756281
file_0vLdI8Hohh0_15.wav,file_0vLdI8Hohh0_15.mp4,"motorboat, speedboat acceleration",0.926296,2.325656,0.718492,0.750253,0.856911
file_0unbxXUE_c0_114.wav,file_0unbxXUE_c0_114.mp4,"bowling impact",0.876051,2.182100,0.585981,0.729402,0.866717
file_0_-sNSoIUdI_50.wav,file_0_-sNSoIUdI_50.mp4,"pumping water",0.919023,2.407410,0.732240,0.704260,0.970910
file_0PKdFG3iB8w_430.wav,file_0PKdFG3iB8w_430.mp4,"playing tabla",0.943202,2.450841,0.725614,0.917543,0.807684
file_0vZoPcA_zAU_220.wav,file_0vZoPcA_zAU_220.mp4,"playing cello",0.819573,1.910135,0.534291,0.637869,0.737974
file_0pcmPoxVqKI_30.wav,file_0pcmPoxVqKI_30.mp4,"car passing by",0.925109,2.296055,0.721210,0.765153,0.809692
file_0jeIShNthBM_268.wav,file_0jeIShNthBM_268.mp4,"vacuum cleaner cleaning floors",0.907968,2.217605,0.694114,0.726608,0.796883
file_0p70fWpNhEc_7.wav,file_0p70fWpNhEc_7.mp4,"typing on typewriter",0.940805,2.508296,0.809550,0.716748,0.981998
file_-0UyIRbzhlw_26.wav,file_-0UyIRbzhlw_26.mp4,"playing cello",0.835169,2.045861,0.505577,0.730845,0.809440
file_0g3vTZkMo28_30.wav,file_0g3vTZkMo28_30.mp4,"female singing",0.842581,1.945123,0.593359,0.679271,0.672493
file_-66S6r4EjC4_40.wav,file_-66S6r4EjC4_40.mp4,"playing cello",0.836132,2.022662,0.553785,0.643981,0.824896
file_0NsJRCFkg1Q_30.wav,file_0NsJRCFkg1Q_30.mp4,"playing bass guitar",0.852161,2.125231,0.522013,0.763653,0.839565
file_0EDj8eGlEJY_299.wav,file_0EDj8eGlEJY_299.mp4,"shot football",0.934130,2.528023,0.673470,0.855531,0.999022
file_-apL66NoarA_127.wav,file_-apL66NoarA_127.mp4,"striking pool",0.967153,2.739344,0.764879,0.926593,1.047872
file_0gXwifjwn8I_32.wav,file_0gXwifjwn8I_32.mp4,"elk bugling",0.923441,2.323714,0.730638,0.721726,0.871349
file_-dlj6L0wUXo_30.wav,file_-dlj6L0wUXo_30.mp4,"people shuffling",0.925863,2.287276,0.773578,0.752898,0.760800
file_0JuxzsJo7mg_73.wav,file_0JuxzsJo7mg_73.mp4,"people belly laughing",0.964136,2.565481,0.770616,0.923022,0.871844
file_0LcRpzwseS4_8.wav,file_0LcRpzwseS4_8.mp4,"playing harp",0.846783,2.010751,0.567199,0.669500,0.774051
file_0wX4v258xpg_25.wav,file_0wX4v258xpg_25.mp4,"cattle mooing",0.932383,2.448319,0.685534,0.812476,0.950308
file_0OKELwyAi5E_60.wav,file_0OKELwyAi5E_60.mp4,"baby laughter",0.883718,2.207144,0.705915,0.619120,0.882108
file_0knzE1AQ_xY_30.wav,file_0knzE1AQ_xY_30.mp4,"playing electric guitar",0.893091,2.231235,0.596914,0.817375,0.816945
file_0dMuGFsEHCQ_180.wav,file_0dMuGFsEHCQ_180.mp4,"people whistling",0.965048,2.613106,0.891312,0.760443,0.961351
file_-D-CZGmjmYE_10.wav,file_-D-CZGmjmYE_10.mp4,"people marching",0.858770,2.170193,0.578051,0.682947,0.909195
file_0wDHmbmKG3g_10.wav,file_0wDHmbmKG3g_10.mp4,"chainsawing trees",0.867072,2.087066,0.588962,0.706731,0.791373
file_0E023Q3ulLE_30.wav,file_0E023Q3ulLE_30.mp4,"magpie calling",0.924517,2.282206,0.741617,0.760455,0.780134
file_0mDASCGPkY8_27.wav,file_0mDASCGPkY8_27.mp4,"arc welding",0.885150,2.240890,0.579962,0.781750,0.879177
file_0JE4WXw4VFs_22.wav,file_0JE4WXw4VFs_22.mp4,"coyote howling",0.856575,2.083180,0.578242,0.673932,0.831007
file_0ulzEfgbj0g_30.wav,file_0ulzEfgbj0g_30.mp4,"pigeon, dove cooing",0.887590,2.302853,0.597726,0.759339,0.945787
file_0-RVVvC8kD0_30.wav,file_0-RVVvC8kD0_30.mp4,"lawn mowing",0.833545,2.107849,0.482534,0.778408,0.846907
file_-E35OMfL4A4_1.wav,file_-E35OMfL4A4_1.mp4,"mouse squeaking",0.875054,2.143255,0.578538,0.756902,0.807816
file_0_iFg-pn1iM_22.wav,file_0_iFg-pn1iM_22.mp4,"forging swords",0.964774,2.686481,0.760623,0.899991,1.025867
file_0PF7pmJbzwA_20.wav,file_0PF7pmJbzwA_20.mp4,"opening or closing drawers",0.906445,2.464942,0.583397,0.956554,0.924991
file_0EqrTOxbLr8_11.wav,file_0EqrTOxbLr8_11.mp4,"air conditioning noise",0.925701,2.296724,0.773820,0.721822,0.801082
file_-D4bZN69nd0_356.wav,file_-D4bZN69nd0_356.mp4,"playing mandolin",0.846969,1.990519,0.570121,0.683195,0.737203
file_0pT3Um9E-b8_249.wav,file_0pT3Um9E-b8_249.mp4,"mosquito buzzing",0.970093,2.570481,0.834263,0.835849,0.900369
file_-8x1OQ-JnUs_220.wav,file_-8x1OQ-JnUs_220.mp4,"pigeon, dove cooing",0.897949,2.296557,0.754151,0.623595,0.918812
file_0mHWHnbe9mc_228.wav,file_0mHWHnbe9mc_228.mp4,"lawn mowing",0.833365,1.966699,0.530809,0.700383,0.735507
file_0Hie-xupbWg_404.wav,file_0Hie-xupbWg_404.mp4,"cap gun shooting",0.975921,2.632181,0.824674,0.929522,0.877985
file_0E56_Xm7mWI_30.wav,file_0E56_Xm7mWI_30.mp4,"playing marimba, xylophone",0.892866,2.178057,0.626593,0.764820,0.786644
file_-EGv9SjbqXs_30.wav,file_-EGv9SjbqXs_30.mp4,"sliding door",0.937436,2.482860,0.671518,0.928326,0.883016
file_-1C5GLtgcbY_60.wav,file_-1C5GLtgcbY_60.mp4,"playing washboard",0.979812,2.674220,0.825439,0.929424,0.919357
